vessel_id,voyage_id,timestamp,speed_knots,course_deg,heading_deg,sin_course,cos_course,latitude,longitude,sin_lat,cos_lat,sin_lon,cos_lon,month,day_of_year,hour,sin_day_of_year,cos_day_of_year,sic,sic_percent,is_ice_covered,iceberg_distance_km,has_iceberg_within_50km,has_iceberg_within_15km,bathymetry_depth_m,is_shallow,coastline_distance_km,is_on_land,ocean_current_speed_ms,ocean_current_u_ms,ocean_current_v_ms,sea_surface_temp_c,wind_speed_ms,air_temp_c,target_risk_cost,target_risk_class,target_safe_movement,target_speed_efficiency,scaled_speed_knots,scaled_course_deg,scaled_heading_deg,scaled_sin_course,scaled_cos_course,scaled_latitude,scaled_longitude,scaled_sin_lat,scaled_cos_lat,scaled_sin_lon,scaled_cos_lon,scaled_month,scaled_day_of_year,scaled_hour,scaled_sin_day_of_year,scaled_cos_day_of_year,scaled_sic,scaled_sic_percent,scaled_is_ice_covered,scaled_iceberg_distance_km,scaled_has_iceberg_within_50km,scaled_has_iceberg_within_15km,scaled_bathymetry_depth_m,scaled_is_shallow,scaled_coastline_distance_km,scaled_is_on_land,scaled_ocean_current_speed_ms,scaled_ocean_current_u_ms,scaled_ocean_current_v_ms,scaled_sea_surface_temp_c,scaled_wind_speed_ms,scaled_air_temp_c
201011040,201011040_voyage_01,2011-04-06T16:40:00,9.1,46.1,46.162,0.7205511116803304,0.693401828275813,-64.647,93.5931,-0.9036868464234541,0.42819397894089145,0.998034282910148,-0.06267032899248928,4.0,96.0,16.0,0.9967506498213929,-0.0805490042187419,0.94,94.0,1.0,200.0,0.0,0.0,3500.0,0.0,280.2,0.0,0.196,0.139,0.139,279.29,0.0,0.0,0.5,1.0,0.0,0.65,0.16028711646858726,-1.1944610609950452,-1.1560943367381267,1.0623164789876893,1.0749028128722233,-0.6833769109730576,-0.7526302607344075,-0.6887587636333525,-0.681707151050369,0.8933313256527281,0.7475761571128785,-0.9970949020743696,-1.0580418194141596,0.6486259971676168,1.3896531494236077,-1.5782642100321744,1.5501509390268586,1.5501509390268593,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6576163251010184,0.0,-1.2032773892228001,-1.199252071471414,-1.199252071471414,-0.14421410051775432,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T17:00:00,9.2,44.1,45.212,0.6959127965923143,0.7181262977631888,-64.6111,93.6786,-0.9034183741777752,0.4287601208111425,0.9979396515125235,-0.06415958181801915,4.0,96.0,17.0,0.9967506498213929,-0.0805490042187419,0.94,94.0,1.0,200.0,0.0,0.0,3500.0,0.0,282.7,0.0,0.196,0.139,0.139,279.29,0.0,0.0,0.5,1.0,0.0,0.6571,0.1789143977981222,-1.2146465784360503,-1.1656413146092333,1.028782490289492,1.1115346277932479,-0.6788954457788695,-0.7486563462954675,-0.685281355828692,-0.6768215483672836,0.8926377995043585,0.743170886656252,-0.9970949020743696,-1.0580418194141596,0.7933712305614238,1.3896531494236077,-1.5782642100321744,1.5501509390268586,1.5501509390268593,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6547373026375444,0.0,-1.2032773892228001,-1.199252071471414,-1.199252071471414,-0.14421410051775432,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T17:20:00,9.2,49.1,49.349,0.7558534691676395,0.6547408137173397,-64.576,93.7656,-0.9031555416905874,0.429313483964319,0.9978410788531766,-0.06567481521198638,4.0,96.0,17.0,0.9967506498213929,-0.0805490042187419,0.94,94.0,1.0,200.0,0.0,0.0,3500.0,0.0,285.1,0.0,0.196,0.139,0.139,279.29,0.0,0.0,0.5,1.0,0.0,0.6571,0.1789143977981222,-1.1641827848335378,-1.124066738343162,1.1103647668990229,1.0176225897035058,-0.6745138461043305,-0.7446127140593529,-0.681876997437926,-0.6720462214608302,0.8919153889885307,0.7386887646210206,-0.9970949020743696,-1.0580418194141596,0.7933712305614238,1.3896531494236077,-1.5782642100321744,1.5501509390268586,1.5501509390268593,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6519734410726091,0.0,-1.2032773892228001,-1.199252071471414,-1.199252071471414,-0.14421410051775432,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T17:40:00,9.3,59.7,59.774,0.8633955506067716,0.5045276238150193,-64.5469,93.8645,-0.9029373808399737,0.4297721329749621,0.9977262290524745,-0.06739712056704746,4.0,96.0,17.0,0.9967506498213929,-0.0805490042187419,0.94,94.0,1.0,200.0,0.0,0.0,3500.0,0.0,286.7,0.0,0.196,0.139,0.139,279.29,0.0,0.0,0.5,1.0,0.0,0.6643,0.1975416791276575,-1.057199542396211,-1.0193012180207555,1.256734960261578,0.7950664788834894,-0.6708812378271487,-0.7400159872989882,-0.6790512519211885,-0.6680882438676897,0.8910736880106161,0.7335941152989749,-0.9970949020743696,-1.0580418194141596,0.7933712305614238,1.3896531494236077,-1.5782642100321744,1.5501509390268586,1.5501509390268593,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6501308666959857,0.0,-1.2032773892228001,-1.199252071471414,-1.199252071471414,-0.14421410051775432,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T18:00:00,9.1,62.5,65.731,0.8870108331782217,0.46174861323503386,-64.5208,93.968,-0.9027415126617133,0.4301834042792002,0.99760285403813,-0.06919931802393336,4.0,96.0,18.0,0.9967506498213929,-0.0805490042187419,0.94,94.0,1.0,200.0,0.0,0.0,3500.0,0.0,288.5,0.0,0.196,0.139,0.139,279.29,0.0,0.0,0.5,1.0,0.0,0.65,0.16028711646858726,-1.028939817978804,-0.9594366420437221,1.2888765501400568,0.7316850259924287,-0.6676231252486454,-0.7352054592939555,-0.6765142539903795,-0.6645391190050985,0.8901695082071751,0.7282631418888673,-0.9970949020743696,-1.0580418194141596,0.9381164639552306,1.3896531494236077,-1.5782642100321744,1.5501509390268586,1.5501509390268593,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6480579705222843,0.0,-1.2032773892228001,-1.199252071471414,-1.199252071471414,-0.14421410051775432,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T18:20:00,9.4,76.0,74.498,0.9702957262759965,0.24192189559966767,-64.5041,94.0828,-0.90261608876697,0.4304465080576417,0.9974622012788673,-0.07119801275257927,4.0,96.0,18.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,289.6,0.0,0.196,0.139,0.139,279.29,0.0,0.0,0.5,1.0,0.0,0.6714,0.21616896045719244,-0.8926875752520201,-0.8713331104689944,1.4022314875168336,0.4059893972459063,-0.6655384325260015,-0.7298697238835422,-0.6748896911631551,-0.6622686271135282,0.889138704807482,0.7223509215532863,-0.9970949020743696,-1.0580418194141596,0.9381164639552306,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6467912006383557,0.0,-1.2032773892228001,-1.199252071471414,-1.199252071471414,-0.14421410051775432,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T18:40:00,9.4,78.7,76.819,0.980614658546613,0.1959461442425177,-64.4933,94.2025,-0.9025349354769672,0.4306166395340369,0.9973112806558908,-0.07328171311116376,4.0,96.0,18.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,290.6,0.0,0.25,0.177,0.177,278.49,0.0,0.0,0.5,1.0,0.0,0.6714,0.21616896045719244,-0.8654371267066634,-0.8480083361123225,1.4162760744499971,0.3378716479275602,-0.6641902480107601,-0.7243062436690263,-0.673838546813705,-0.6608004530723021,0.8880326512038166,0.71618725110541,-0.9970949020743696,-1.0580418194141596,0.9381164639552306,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6456395916529661,0.0,-0.7420742718721505,-0.7399333240965226,-0.7399333240965226,-0.39791002496039135,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T19:00:00,9.5,71.4,70.124,0.9477684100095858,0.3189593092980698,-64.4762,94.3183,-0.9024063771862763,0.4308859830785172,0.9971611348130035,-0.07529721919462244,4.0,96.0,19.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,292.9,0.0,0.25,0.177,0.177,278.49,0.0,0.0,0.5,1.0,0.0,0.6786,0.2347962417867274,-0.9391142653663317,-0.9152894064776472,1.371570674617092,0.5201281569080776,-0.6620556225282925,-0.7189240297271638,-0.6721733854773,-0.6584761142223928,0.8869322757393795,0.7102253020982273,-0.9970949020743696,-1.0580418194141596,1.0828616973490377,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.64299089098657,0.0,-0.7420742718721505,-0.7399333240965226,-0.7399333240965226,-0.39791002496039135,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T19:20:00,9.4,64.6,64.597,0.9033352928633007,0.4289351334031461,-64.4576,94.4324,-0.9022664505871251,0.43117890967081296,0.9970092092245461,-0.07728283587864383,4.0,96.0,19.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,295.8,0.0,0.25,0.177,0.177,278.49,0.0,0.0,0.5,1.0,0.0,0.6714,0.21616896045719244,-1.007745024665749,-0.9708327187867062,1.31109496258539,0.6830685199545447,-0.6597337491964848,-0.713620829288765,-0.6703609752345301,-0.6559482620700118,0.8858188570343127,0.7043517671508002,-0.9970949020743696,-1.0580418194141596,1.0828616973490377,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6396512249289399,0.0,-0.7420742718721505,-0.7399333240965226,-0.7399333240965226,-0.39791002496039135,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T19:40:00,9.4,65.3,64.992,0.9085081775267217,0.41786707380107685,-64.4357,94.5424,-0.9021015764147828,0.4315237488597398,0.996858999499152,-0.07919681254665205,4.0,96.0,19.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,299.1,0.0,0.25,0.177,0.177,278.49,0.0,0.0,0.5,1.0,0.0,0.6714,0.21616896045719244,-1.000680093561397,-0.9668631858824038,1.3181355193450774,0.6666700645262132,-0.656999930596131,-0.7085081908293099,-0.668225429594645,-0.652972422699737,0.8847180133934569,0.6986901462858207,-0.9970949020743696,-1.0580418194141596,1.0828616973490377,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6358509152771542,0.0,-0.7420742718721505,-0.7399333240965226,-0.7399333240965226,-0.39791002496039135,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T20:00:00,9.6,64.9,65.502,0.9055687990111396,0.4241994227453901,-64.4137,94.654,-0.9019358166934591,0.431870099179722,0.9967028500604265,-0.08113833053140151,4.0,96.0,20.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,302.4,0.0,0.25,0.177,0.177,278.49,0.0,0.0,0.5,1.0,0.0,0.6857,0.2534235231162623,-1.0047171970495978,-0.9617379661831783,1.3141348770296781,0.6760520832045864,-0.6542536288058228,-0.7033211867195357,-0.6660784138121691,-0.6499835428067127,0.8835736393111976,0.692947057085246,-0.9970949020743696,-1.0580418194141596,1.2276069307428445,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6320506056253684,0.0,-0.7420742718721505,-0.7399333240965226,-0.7399333240965226,-0.39791002496039135,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T20:20:00,9.6,71.0,70.035,0.9455185755993167,0.32556815445715676,-64.396,94.77,-0.9018023589315569,0.4321487075365138,0.9965365362667314,-0.08315606944478289,4.0,96.0,20.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,305.3,0.0,0.25,0.177,0.177,278.49,0.0,0.0,0.5,1.0,0.0,0.6857,0.2534235231162623,-0.9431513688545327,-0.916183807562414,1.368508536584631,0.5299198328359673,-0.6520441041836188,-0.697929677071383,-0.6643497916908857,-0.64757925192664,0.8823547736106213,0.6869785032762965,-0.9970949020743696,-1.0580418194141596,1.2276069307428445,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6287109395677384,0.0,-0.7420742718721505,-0.7399333240965226,-0.7399333240965226,-0.39791002496039135,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T20:40:00,9.5,69.9,69.863,0.9390942520947091,0.34365969458561607,-64.3778,94.8855,-0.9016650414332256,0.43243514318013,0.996366880979716,-0.08516477256913399,4.0,96.0,20.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,308.2,0.0,0.25,0.177,0.177,278.49,0.0,0.0,0.5,1.0,0.0,0.6786,0.2347962417867274,-0.9542534034470854,-0.9179123130296039,1.3597647084848814,0.5567242886387661,-0.6497721636116347,-0.6925614066889552,-0.6625711760309827,-0.6451074143493168,0.8811114190717687,0.681036677698971,-0.9970949020743696,-1.0580418194141596,1.2276069307428445,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6253712735101086,0.0,-0.7420742718721505,-0.7399333240965226,-0.7399333240965226,-0.39791002496039135,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T21:00:00,9.5,71.4,70.098,0.9477684100095858,0.3189593092980698,-64.3598,95.0009,-0.9015291434331776,0.43271838826266806,0.9961933289296393,-0.08717139092663047,4.0,96.0,21.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,311.1,0.0,0.287,0.203,0.203,279.15,0.0,0.0,0.5,1.0,0.0,0.6786,0.2347962417867274,-0.9391142653663317,-0.9155506921878038,1.371570674617092,0.5201281569080776,-0.6475251894195652,-0.6871977841596719,-0.6608109465338534,-0.6426631101776343,0.8798395062832772,0.6751010189468322,-0.9970949020743696,-1.0580418194141596,1.3723521641366514,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6220316074524785,0.0,-0.4260647285022611,-0.4256626022084384,-0.4256626022084384,-0.18861088729522887,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T21:20:00,9.5,70.2,69.507,0.9408807689542256,0.33873792024529126,-64.3418,95.1171,-0.9013931564557702,0.4330015906376134,0.9960144904322431,-0.08919156265588743,4.0,96.0,21.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,313.9,0.0,0.287,0.203,0.203,279.15,0.0,0.0,0.5,1.0,0.0,0.6786,0.2347962417867274,-0.9512255758309347,-0.921489917368671,1.3621962479778276,0.5494321796287069,-0.6452782152274937,-0.6817969788052296,-0.659049564550503,-0.640219174557265,0.8785288506510779,0.6691252687695298,-0.9970949020743696,-1.0580418194141596,1.3723521641366514,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6188071022933876,0.0,-0.4260647285022611,-0.4256626022084384,-0.4256626022084384,-0.18861088729522887,0.0,0.0
201011040,201011040_voyage_01,2011-04-06T21:40:00,9.6,50.7,49.995,0.7738402097265062,0.6333808726275502,-64.3196,95.2257,-0.9012253166619604,0.433350814707379,0.9958436452237738,-0.09107927463164517,4.0,96.0,21.0,0.9967506498213929,-0.0805490042187419,0.93,93.0,1.0,200.0,0.0,0.0,3500.0,0.0,317.2,0.0,0.287,0.203,0.203,279.15,0.0,0.0,0.5,1.0,0.0,0.6857,0.2534235231162623,-1.1480343708807337,-1.1175747933908093,1.1348456273987662,0.9859756656259366,-0.6425069470572711,-0.6767494102898035,-0.656875606466117,-0.6372054952272265,0.8772767755219824,0.6635413399329556,-0.9970949020743696,-1.0580418194141596,1.3723521641366514,1.3896531494236077,-1.5782642100321744,1.5233518137002264,1.5233518137002269,0.9958565558845405,0.0,0.0,0.0,0.0,0.0,-0.6150067926416019,0.0,-0.4260647285022611,-0.4256626022084384,-0.4256626022084384,-0.18861088729522887,0.0,0.0
